trip_id,stop_id,stop_name,lat,long,time
PGLGVACI,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 20:25:00
3ONDUCTO,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 8:33:00
V8C5H2WT,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 7:35:00
8W3VB1A6,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 1:09:00
60SGLUTS,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 4:51:00
8WC0FTR2,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 22:15:00
GHX9QGQM,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 1:24:00
O07DHGH0,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 6:50:00
ERQJSART,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 1:09:00
A4UR5AWB,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 6:05:00
5QBDP70N,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 6:05:00
W1SDQP2K,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 2:38:00
2SDAEI7Z,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 3:10:00
N1E2K4R7,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 9:08:00
62F5M0B3,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 19:02:00
5RHZOIKE,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 10:03:00
0E40Z5A0,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 12:49:00
3KJB82SC,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 23:16:00
5ZIZ8Z5Q,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 19:39:00
2HQL7GNB,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 14:15:00
VTLW60ZK,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 12:52:00
NEPQ3DC6,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 12:52:00
H0HUZ68G,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 0:59:00
STEWBRSH,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 13:44:00
55JXUYPX,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 19:27:00
URX9CYH5,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 5:02:00
6LWCA3HI,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 21:02:00
9HUKI9EB,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 13:59:00
6W6CSKEM,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 15:15:00
E3BQD0KZ,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 20:54:00
J2IR2HQM,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 13:24:00
0JYB1HXQ,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 15:50:00
P894E35F,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 7:45:00
V75XW5CJ,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 16:33:00
AC94MAIR,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 9:05:00
ZEOCMV04,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 17:13:00
Y8LTMSX9,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 10:28:00
18G3F0V6,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 20:17:00
V75XW5CJ,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 16:08:00
ZCIG5CYM,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 10:41:00
GO2X596Z,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 2:55:00
NOF1MHFS,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 1:53:00
HQYJULHA,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 17:26:00
K9ZZMLRM,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 13:46:00
SMV8T0XS,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 21:26:00
CXNN6ABE,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 7:42:00
M30XGW62,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 15:40:00
YUHTC64W,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 4:07:00
63FSFU4B,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 7:33:00
CJ14E5DB,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 6:57:00
1SQIUCR5,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 19:23:00
Z391M5LJ,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 14:42:00
VUF8PT5Z,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 8:26:00
A31LPRMQ,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 9:27:00
WLV1ZSVV,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 4:39:00
UFDU7K5O,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 3:00:00
2SDAEI7Z,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 2:47:00
67F60YQU,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 17:17:00
YTKAIFFQ,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 19:02:00
QTFSLMSZ,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 21:10:00
KBPU2A06,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 11:57:00
8BSFMQC4,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 21:13:00
WLV1ZSVV,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 4:31:00
68P8W4YI,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 11:34:00
VS82TTZ6,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 20:50:00
PAFDDWDU,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 8:19:00
TV5SW0F2,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 18:33:00
2URH25MF,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 20:59:00
DFJ7JPT8,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 9:27:00
8KXO77FB,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 14:20:00
62Z2ZSIB,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 23:14:00
SBQUUD4Y,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 19:47:00
6V8YVZ57,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 23:15:00
T1O3ENE4,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 13:57:00
OEYO9178,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 23:26:00
XU32HF2E,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 22:08:00
N03WZFAS,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 9:56:00
ERQJSART,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 0:46:00
NUWT41ZQ,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 18:21:00
R8KP02R8,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 2:29:00
VFU7JMSW,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 9:18:00
5QBDP70N,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 5:58:00
2GPUT6KR,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 18:29:00
EBXZTU13,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 15:57:00
7W1RE4UF,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 2:07:00
3D6UFHKH,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 3:38:00
N50X0RKF,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 18:29:00
1IMNV4QA,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 2:53:00
TG981BDX,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 2:52:00
62F5M0B3,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 18:14:00
6CK8PPWC,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 1:09:00
69BU9L0O,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 19:03:00
WKOMXQUT,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 14:58:00
J4UGKWK0,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 21:34:00
60SGLUTS,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 4:55:00
QTFSLMSZ,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 20:30:00
MCEHH69F,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 3:32:00
8GDMSHB6,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 16:07:00
G96IRUOF,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 6:50:00
VTP4MGCR,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 7:37:00
O52TZVV5,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 2:38:00
GVAWKOF3,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 5:31:00
L5U1NZJ8,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 23:08:00
VUMH5H9S,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 10:07:00
GF8OGFKY,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 22:34:00
14WZ2W7W,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 23:29:00
YEW884IR,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 6:31:00
F6CIOW3Y,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 12:42:00
H86VN4ID,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 22:31:00
5EQ2MXAJ,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 20:02:00
D23EV0ZI,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 11:32:00
KWTR5UY9,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 20:45:00
F6A0ZSGN,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 0:54:00
1IO71LV2,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 21:09:00
60SGLUTS,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 4:24:00
KP9NKTW1,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 18:07:00
WKOMXQUT,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 14:51:00
2Q3S4YI9,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 22:19:00
QS7K6MZ3,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 20:55:00
GYBW8BH7,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 20:12:00
O07DHGH0,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 7:16:00
M30XGW62,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 13:56:00
R8KP02R8,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 1:45:00
2YI3P7PZ,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 1:56:00
DQIU0YOB,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 0:59:00
7TJ8ZLB4,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 10:12:00
OEYO9178,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 23:22:00
AZT47TGI,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 11:58:00
9ZR6HWL7,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 2:06:00
Y1M9ZHA8,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 22:44:00
XU32HF2E,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 21:35:00
BSCXZRXA,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 21:44:00
W1SDQP2K,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 2:31:00
GTXINN2N,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 14:37:00
DJED30OQ,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 23:17:00
GDA37COE,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 1:09:00
H7TSOVQ2,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 22:35:00
AZT47TGI,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 11:04:00
SOS9B6C9,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 4:03:00
Y8LTMSX9,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 9:18:00
DFJ7JPT8,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 10:16:00
DFJ7JPT8,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 10:00:00
J12XNH0Z,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 10:19:00
WCM93ZVW,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 19:35:00
L4BC42UY,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 7:26:00
6W6CSKEM,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 15:00:00
THLDS191,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 17:35:00
B0KKC8PB,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-11 0:11:00
WMDHEME9,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 11:24:00
TRLA51L0,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 3:32:00
GB1CX8TT,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 20:08:00
TEZH566U,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 12:40:00
XBE61H72,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 20:19:00
2URH25MF,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 21:12:00
674O1Y2K,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 21:50:00
KWTR5UY9,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 21:07:00
DQIU0YOB,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 1:33:00
OL70M1WI,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 19:03:00
6W6CSKEM,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 14:01:00
YANMDWOX,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 1:41:00
P4Y06UDT,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 17:16:00
RYZ6ZXTN,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 6:18:00
MM0YA6DZ,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 22:31:00
V5R2LB8V,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 14:56:00
5C3H0RK4,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 11:39:00
MP0TBIYE,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 19:34:00
RW5HG7DI,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 20:20:00
UFDU7K5O,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 2:29:00
F6CIOW3Y,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 11:57:00
J4UGKWK0,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 21:37:00
IGWFH7YG,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 12:42:00
18G3F0V6,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 19:34:00
NFX4KHF2,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 7:15:00
D6Q70Q6U,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 3:06:00
GDM1W7ZC,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 14:33:00
GWAJDZDF,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 9:45:00
PT026KYB,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 2:09:00
GTXINN2N,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 12:44:00
AC94MAIR,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 10:26:00
18G3F0V6,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 19:48:00
P4Y06UDT,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 18:20:00
NEPQ3DC6,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 12:23:00
581NGY2Z,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 4:56:00
7W3F28K9,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 13:45:00
XC2HS1CU,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 18:29:00
5EQ2MXAJ,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 20:06:00
CJZJIY37,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 21:18:00
YUHTC64W,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 3:43:00
63T9YV0K,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 15:00:00
0LZ381L9,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 4:02:00
U4YTT059,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 0:56:00
VOXZLRZE,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 15:38:00
4472NJS8,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 23:48:00
YANMDWOX,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 1:24:00
LGL3GXEU,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 4:04:00
QOCDMPAV,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 15:31:00
O07DHGH0,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 7:33:00
3PWTR1EG,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 3:26:00
9T9U808T,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 12:37:00
CFI5F7ZY,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 18:18:00
74FEZC8J,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 22:24:00
8GU420YQ,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 23:42:00
A425UUNU,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 16:02:00
SSV6H1BT,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 21:42:00
2FK9MD6L,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 7:13:00
Q3OU25CM,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 7:23:00
GWAJDZDF,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 8:40:00
1GR8BMS2,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 21:51:00
F6A0ZSGN,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 0:38:00
WLV1ZSVV,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 4:04:00
BLIK5HUV,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 1:34:00
F6A0ZSGN,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 0:25:00
WCM93ZVW,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 19:25:00
FNEMDUV7,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 7:42:00
QLOWZQPY,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 18:43:00
5EQ2MXAJ,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 19:57:00
82BDKW0K,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 5:16:00
0LZ381L9,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 4:05:00
OZ8JLTJG,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 6:52:00
WLV1ZSVV,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 4:23:00
OB87T1ZD,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 22:24:00
GL9CZ2RR,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 17:23:00
EVBVQQIB,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 1:16:00
EZX8FQZ8,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 11:39:00
T6K07FA5,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 20:57:00
2Q3S4YI9,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 22:06:00
X30MADYP,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 10:09:00
